label,text
0,@ThatJaiGirl I'm sorry I had to cancel earlier my dear  I would invite you over now but I have a feeling it's too late. Feel free though!
0,"Foolishly, I typed m*rketing in my last Tweet (but with an A, not an *) Now have a shed load of related bots (and/or twats) following me. "
1,t smells like summer outside.  i dig that.
1,@vinnipukh its too l8 it was right outside in the fields infront and behind us!! i love it just bout 100m away awesome 
0,I'm cold  and bored. And feeling like shit
1,"@CourtneySit a) movie is craaaap, b) good luck with the BS. i have just come out the other side, so if you need an ear, i am here "
0,I think my iPhone is broke 
0,Thank you @dpbkmb and @inkgypsy for the #followfriday! I wasn't here most of the day so I didn't get to make my list. 
1,@supernovasp1 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,@xxSorchaMxx text me!! Why don't you me and Emma hit the beach! 
1,what a weird night....oh well ill be in costa rica tomorrow 
0,good bye Fernando Pe̱a....   We miss you!
0,just got home from Vacation Bible School! It has been so awesome! Only two more days left 
0,had an amazing time last night. boston with jeffrey for his last day 
0,I got dental treatment today...  So pain!!
1,Time to go run with my cheer team! 
0,i'm feeling so sad  why McFly? hahaha
1,"@ferric Well, both the big Y! and the big S are treating me well. "
1,"@thebookangel you are welcome... have a great sun-day, blessings from the North "
0,I got here so early 
1,"Megan Park, Demi Lovato, Ken Baumann, Miley Cyrus, if any of you guys could message me that would make my day   sorry if i forgot someone."
1,@tommcfly haha its okay tom hes got nothing on you. you are way more amazing and awsome than him!!  xx
0,watching lost and then i got to v=cover 150 pages 
1,@Devar I have human interactivity isues. So this works well for me. 
1,"@siicockerill Anything really. I want to do a blog about Freyja, with stuff I learn along the way and stuff. Who knows "
0,@Dougrea Tell me about it.  And we are out on Spring Break this week too 
1,deccan chargers r best. gilly u can do it  less than 5 seconds ago
0,Omg Solange has the craziest tweets! Sooo gotta go home and take some new pics! I wanna see wolverine 
0,I still feel like shit  watching one of my Dave movies The Dark Knight
1,fuck cleveland ass refs! oh yaaa and bouta have a strate day.... get some groceries....find some parties....uphill from there 
0,@HHumes ohh haha!!!! ahhh i wanna go party in the park!!! 
0,@DonnieWahlberg Saw you guys in NJ Saturday night - you were great as always but I am very sad I didn't get any facetime 
1,dont speak- jonas brothers 
0,"Playing with a DLink DWA-130 USB WiFi adapter on my MacPro. Works, but drivers panic at shutdown. "
1,Brantly Farm was so fun! We got some great pictures. Now for some lunch and a nap. 
0,"@Coombsy1989 Squenix needs to just do better all around. everything they put out thats NOT FF related is a joke (see, last remnant  )"
1,"@BodyRockin now I would have thought with all the beautiful women your represent, that they would be all over your page! "
0,"Nope, it is my laptop power socket which is broken and not my charger  this makes it harder to fix"
0,And Alice Cooper is hilarious!!!  Soooooo sad it ends tomorrow 
1,guess what's up? i'm grabbing my seat for UP 
1,"@blcsfo Yes, but mine are not always stable... "
1,"@Person678 I have one shirt, @djhsecondnature has the other, so need to grab it off him. Will do it asap "
1,chilling out until my dad gets to Ames for the day after my bday 
0,my replies are soooo slow!!! 
1,@SincerelyVee I can make ur beats and write 4 u 
1,@rossautomatica she does indeed  I freaking love the woman. x
1,"im gonna go to bed but i want to know what movie, i bet its shooter, tell me tom what it is night "
0,"Recovering from my Birthday. Watched &quot;UP&quot; Sad and funny movie, but doug reminded me of too much off my Dog Beavis that passed away "
0,"@ShaePadilla I thought you were leaving today! I was gonna see you off   Have fun, the Proposal is funny.  As is Year 1.  I miss u!"
0,is feeling a little wobbly..why oh why do we drink wine 
0,shouldn't be stuck indoors when the weather's this good 
0,Im sad because im the only android amongst all u humans.   Lonelyandroid ):
0,@ceejux: whenever i get the chance. I work and have no car 
1,@mattycus HEY YOU! Stay outta Thrall's Chamber!  
0,here.... the FINAL one...... --------&gt;  ) froggie ribiting.
1,is at school :| xx still happy that Dv won BGT  xxxx
0,Time trap.  Have patience with me.
0,@drdonallen  he said happy father's day and he will try again as soon as he gets time. his # is weird so watch out for a 6 digit #
0,Enjoying the public holiday .... at the office 
0,@laurenzettler i don't even have $5k to move out of my own house... so I can't donate it to anyone else! sorry 
1,I in the Johi's house 
0,is hungry... no food at the crib 
0,Shelby and her &quot;Wobble&quot;  (but its cute) - http://qik.com/video/1907189
0,"@jonnydollarUK haha yea, I don't play much "
0,"@frak i cant see yr twitpic, post a link pls? Im using my mobile and am kinda limited. "
1,@Mileyc1fan im 15  and ive just come home frm school lol  its craazyy that your just going and im leaving lol x
1,"just recieve the cutest friendster birthday comment from my best friend, @jes1129! love you, girl! miss you! "
0,oh. im depressed with the turnout kanina sa NBA.  magic!!
0,missed her home and friends. also wishes she could have all her NH family and MA friends here all the time.  I miss and love you all!
0,fucking douche bag mother. making me get off of the computer to clean. I WAS HAVING SEXY TIME WITH @JOEsus &amp; it was starting to get hot 
0,"&quot;Then Jesus said, have dinner with Me.&quot;   and the man responded, &quot;first send me your Resume and photo... "
1,@sillysoul Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,Lol today was so funny ) school should always be this funny 
1,"It just kidding...hope you'll believe in me lor...give u a happy smile   wish you'll happy today, although it's damn hot....Q____Q"
0,my mom was just asking if i could work w/her on fri....so now i'm not sure....... 
1,@pob34 white hoodie for me then.lol 
0,why wont anyone follow me 
0,@Jeremy1018 DITCHER!  Reason4Caution
0,omg i do not feel good 
1,still chatting with my bf. 
0,Omygosh imso bored right now.. And hungry 
1,@bustabusta fine lol. We won 4-0 anyway so who care where they are...they suck at football 
1,@Roc927 HEY HEYY  thank you sir .. btw I LOVEEEE and i do mean I LOVE your mixes .. !!
1,2 hours and 25 minutes until June 16th 2009! Lines Vines and Trying Times (LVATT) in stores everywhere! 
1,@Art_Advisor  yes! Send some sunshine my way!! The gloom makes my energy levels very LOW!  
1,another day another dollar right?  i just gota be positive haha
0,okay ill try later 
1,"@Oprah Put some garlic in the dogfood, ticks dosen't like the taste of the dog after that "
0,So...long day of work today...and it's kinda weird going to bed right after  goodnight anyways people!
0,4 exams left. today AIO. so back to study 
0,Super annoyed. I wrote a blog that took me 2 hours to write. And its gone now and i didn't get to save it. 
1,I made it to gym at 5am this morning; and now feel like a million bucks - call me crazy! 
1,Good day had a whole lot of fun 
1,@Shandoe Thanks for the #FollowFriday 
0,3 short 
0,I have work in 5hrs. 
0,I've outdone myself this time for ending up in the middle of someone else's drama.  I didn't even do anything! 
0,This is the awkwardest thing ever...he is weird bekki  and needs a shower haha
1,Listening to @mileycyrus The climb! 
0,Listening to some of @SongzYuuup's freestyles... @MissMeika whats that one I like? I can't remember 
1,is feeling a lot of love today. 
1,@Brewman_57: Good luck figuring this one out pops! 
1,loves hearing good news from people and seeing their happiness 
1,@lacyleathers wow thanks for recomending me 
1,@MLK333 I KNOW right!!! I have a mafia followin me!! How typical!? lol. Followin the lil italian mafiosa princess.  WORD! lol
1,@glowwormtshirts Rocking. I hope to be there for at least some of it. Should be a good night. 
1,Saw Star Trek last night and really enjoyed it! I would recommend it to all 
1,how very dutch  http://twitpic.com/3l7aq
1,@msmoss What's the worst that could happ..... oh... right... maybe a little bit! 
0,@yuhas9797 you betcha! too bad i dont get fuse 
1,@tommcfly explore 
0,Still w8ing 4 my blackberry another 2wks 2 try fix a common problem or if they cant i get a new 1 
1,"@RatedGRomance not often, majority of them are interesting and tweet often "
1,"So, we are pretty much chillen in the office, jammie sent us an email, a giraffe kissed her on the lips in africa! Crazy. "
0,Doing the right thing is rarely easy. 
1,"@Morrica Yes you have, thank you! "
1,@deleonthegreat lolz at your modesty...***kix rox***...now all the gals will be lined up at your door 
0,I wish Nicole Anderson had a Twitter.  http://bit.ly/sRn4u
0,@lanatello aww  u had another flood? how bad was it?
0,@goatfox it is slow 
0,Going 2 makeover again... pfft.... my page is boooring.... 
0,BBQ with step bro JeremyCosta and JJ. They're going back 2 Canada this wednesday. Will miss u! 
1,@espowari really? awesome! we love it...and I work at buckhead church too. I love it all around. 
1,@Boddingtons pics uploading to FB now 
1,Thanks to www.c-r-y.org.uk I know I have a normal ECG. Relief to know as not much about my health is normal 
0,@nokking kino sold out already. Popular also. Borders said they're not sure if they're even able to get copies 
0,@Antiqueight 2 bed flat here you see. that's the problem. 
1,"Had fun at universal with the bestie @iitsJessbabyy, mom and Tess. Fire power!! "
1,Vote your opinion on Susan Boyle!    http://tinyurl.com/SusanBoylePoll
0,"@Chells I tried it with a few other things, no joy. I think it was a fluke. "
0,I'm back! And I never ever want to go through another week like that one ever again  Back to work with a bump now ...
0,Why is it so hard to find good vendors in el paso for a wedding??? And the bridal show isn't til next yr a month before my date 
0,@getmeatowel lol i know and the ones that are here are gay 
1,@brilliantology Good luck! 
1,up was cute 
0,"Night y'all. I wish I had a hot muscle boy to cudlde up with, but alas... I'm alone "
0,missing someone 
0,@aayatali awwww  btwwww which car?
1,on my way to my apt.. gonna take my tv upstairs then go swimming!!! 
1,Is extreamly happy!  I can't help but smile 
1,@beesknees42 Set the clock ahead two hours and make him think its later 
1,"lalala, bought the 3rd book in the luxe series today! think i might go off and read now "
0,@andyclemmensen is that why u married a bogan 
1,waiting for the big day 
1,I love Twittering during school and assemblies that get me out of 1st and 2nd hour! 
1,@jaredkastriner i'll let you know how it goes 
1,Watching some family guy 
1,@archukat UST is pretty cool. Do you have any plans what to take up for college? 
0,"Listen to the acoustic tracks we recorded backstage @ Rockness. Tonight on Radio 1, Vic Galloway, 12midnight - 2am. I'll be asleep then "
1,@skyjuly Thanks for the tweet! shwup also allows for private group albums where everyone can contribute even without signing up! 
0,"I'm sick muffins, I can't even enjoy the weather today "
1,@kensta35 I think kit is in hospital with swine fluu  or in bed
1,yea!!! STay with my Baby! one of my favorites! 
1,excited to get back to the states.. getting plane tickets today 
0,is still lost and confused.  just give me a sign.  any sign please... 
0,"Only like, 2 weeks left till i leave. "
0,I know we aren't suppose to ask 'why me?' but WHY ME....... maybe I'm just feeling sorry for myself cause I still feel crappy... 
1,@littlelolita good morning  It's evening here!
1,Thanks @marcbenton and @hrider for spreading the word about my show at the National Cathedral Flower Mart this weekend. 
1,Cleaning up the grad party. Forgot to upload videos. Sorry guys. I promise to upload some soon. Follow me on Twitted @markrobey !!! 
1,Has Just Joined Twitter.. Good Tymes.. 
1,@daisyx @tenelilli  haha! Absolutely! About to start my playlist from #Chuck vs. the Pilot 
